date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
1999-06-18,45.3712,47.2528,45.192,47.1296,1857700,0.3567,1.62,321905920.0
1999-06-21,46.9952,47.2528,45.9984,46.5024,1206700,0.352,-1.32,305504080.0
1999-06-22,46.312,46.9392,45.3712,45.3712,1348900,0.3434,-2.44,300011600.0
1999-06-23,45.0576,45.0912,43.568,43.6912,4745500,0.3307,-3.7,308260960.0
1999-06-24,43.624,43.624,42.2464,42.3136,3869300,0.3203,-3.14,308051520.0
1999-06-25,42.504,42.6832,42.0672,42.1904,2626200,0.3193,-0.31,305920160.0
1999-06-28,42.4368,42.9408,42.3696,42.56,2479400,0.3221,0.88,309748320.0
1999-06-29,42.7168,45.5616,42.6272,45.3712,3396300,0.3434,6.61,305716320.0
1999-06-30,45.6848,46.9392,44.9344,46.312,3064900,0.3505,2.07,296826880.0
1999-07-01,46.312,46.5584,45.248,45.3152,1332300,0.343,-2.14,279862240.0
1999-07-02,45.528,46.872,45.192,46.312,1104300,0.3505,2.19,267612240.0
1999-07-06,45.9424,47.6224,45.808,47.376,4051900,0.3586,2.31,269388560.0
1999-07-07,47.376,50.7472,46.9952,49.8736,9813900,0.3775,5.27,308663600.0
1999-07-08,51.128,55.0592,50.8704,54.4992,14509300,0.4125,9.27,372226400.0
1999-07-09,54.4992,55.6304,52.9984,55.6304,5434800,0.421,2.06,386808800.0
1999-07-12,55.496,55.6304,54.1856,54.4992,2713500,0.4125,-2.02,392752080.0
1999-07-13,53.5024,54.1856,52.8752,53.6928,2529100,0.4064,-1.48,399061040.0
1999-07-14,54.4992,56.6272,54.4992,55.9328,5576400,0.4233,4.16,423769360.0
1999-07-15,55.8768,55.9328,51.3072,53.2448,15105400,0.403,-4.8,497108640.0
1999-07-16,53.6256,54.4992,52.9984,53.0656,3674100,0.4016,-0.35,506463440.0
1999-07-19,53.9392,55.8096,52.3152,54.432,5011600,0.412,2.59,524125280.0
1999-07-20,54.5664,55.496,52.752,52.8752,3947100,0.4002,-2.86,539471520.0
1999-07-21,54.0624,55.44,52.8752,54.0624,6412200,0.4092,2.25,567826000.0
1999-07-22,53.6256,53.872,51.128,52.3712,3631500,0.3964,-3.13,561587600.0
1999-07-23,52.808,53.7488,52.6848,53.312,2045100,0.4035,1.79,551372080.0
1999-07-26,52.8752,52.9984,50.8704,50.9376,3135600,0.3855,-4.46,554224720.0
1999-07-27,52.6288,53.9392,52.5056,53.6928,3534900,0.4064,5.42,560135520.0
1999-07-28,53.872,55.3728,52.9984,54.376,2936700,0.4116,1.28,557561760.0
1999-07-29,53.3792,55.2496,53.1216,53.872,2459600,0.4077,-0.95,554172080.0
1999-07-30,54.4992,56.1232,54.4992,55.6864,3420900,0.4215,3.38,565868240.0
1999-08-02,55.6304,58.0048,55.496,55.7536,3236100,0.422,0.12,577806320.0
1999-08-03,56.7504,57.4336,53.6256,55.2496,3289100,0.4182,-0.9,573534640.0
1999-08-04,55.1824,55.8768,53.2448,53.816,3316300,0.4073,-2.61,537148080.0
1999-08-05,53.5024,54.88,52.1248,54.7456,2879800,0.4144,1.74,472022880.0
1999-08-06,54.0624,55.3168,53.5024,54.1296,3888900,0.4097,-1.13,463365840.0
1999-08-09,54.3424,55.1824,54.2528,54.432,2082900,0.412,0.56,459834480.0
1999-08-10,53.9952,56.0,53.6256,55.3728,3716300,0.4191,1.72,466482800.0
1999-08-11,56.0,59.752,55.9328,59.6848,7592300,0.4517,7.78,477771840.0
1999-08-12,59.0576,61.376,58.6208,59.9984,5947400,0.4541,0.53,426487040.0
1999-08-13,60.6256,62.0032,59.8752,60.0656,2664600,0.4546,0.11,420833840.0
1999-08-16,59.808,60.6928,59.5056,60.5024,2472600,0.4579,0.73,406615440.0
1999-08-17,60.312,60.3792,58.9344,60.312,2865500,0.4565,-0.31,400558480.0
1999-08-18,60.0656,62.0032,59.6288,60.1216,4183700,0.455,-0.33,388078880.0
1999-08-19,59.808,60.5024,58.5648,58.7552,4910900,0.4447,-2.26,395243520.0
1999-08-20,59.248,59.3712,58.184,59.192,2928100,0.448,0.74,400188320.0
1999-08-23,59.3712,61.376,59.3152,60.7488,3174700,0.4598,2.63,400407280.0
1999-08-24,60.3792,60.7488,59.9424,60.3792,4484500,0.457,-0.61,405725040.0
1999-08-25,60.6928,61.4992,60.1216,61.376,2635400,0.4645,1.64,404037760.0
1999-08-26,61.1296,63.1232,61.1296,62.1264,3611500,0.4702,1.23,410488400.0
1999-08-27,62.7536,65.0048,62.6864,64.7472,3989600,0.4901,4.23,413673120.0
1999-08-30,65.0048,65.0048,62.0032,62.0592,3005300,0.4697,-4.16,412380640.0
1999-08-31,62.5968,65.8784,62.0592,65.2512,5665600,0.4939,5.15,425689040.0
1999-09-01,66.9984,68.8128,66.0016,68.6224,7041300,0.5194,5.16,446549040.0
1999-09-02,67.6256,71.4336,66.8752,70.56,7992400,0.534,2.81,475179600.0
1999-09-03,71.9376,75.2528,70.504,73.5056,14600600,0.5563,4.18,535165120.0
1999-09-07,73.752,77.9408,73.5056,76.3728,8792800,0.578,3.9,572740560.0
1999-09-08,76.1824,77.6832,74.5024,74.5024,6805400,0.5639,-2.44,590039520.0
1999-09-09,75.4992,75.936,73.8752,75.5664,4768600,0.5719,1.42,574226800.0
1999-09-10,76.0032,77.6832,74.6928,77.4368,4096100,0.5861,2.48,563859520.0
1999-09-13,77.0672,77.0672,74.816,74.9952,2250000,0.5676,-3.16,561537760.0
1999-09-14,74.7152,78.5008,74.6928,77.8176,3466900,0.589,3.77,567105840.0
1999-09-15,78.8704,79.128,75.2528,75.376,3210500,0.5705,-3.14,569037840.0
1999-09-16,76.0592,78.064,73.8752,76.8096,3945400,0.5813,1.89,567703360.0
1999-09-17,77.3136,77.7504,76.2496,76.9328,2475700,0.5823,0.17,554066240.0
1999-09-20,77.0,80.1248,76.8768,79.0608,4077400,0.5984,2.76,560502320.0
1999-09-21,73.192,73.248,69.0032,69.2496,29978200,0.5241,-12.42,710601920.0
1999-09-22,69.7536,71.624,69.0144,70.3136,10028300,0.5322,1.55,741647200.0
1999-09-23,71.12,71.2544,63.0,63.3136,10212100,0.4792,-9.96,784076720.0
1999-09-24,63.3696,67.0208,63.0,64.9376,10534600,0.4915,2.57,822846080.0
1999-09-27,66.3712,66.752,61.1856,61.3088,8466000,0.464,-5.6,847913920.0
1999-09-28,61.4992,62.0032,57.4336,59.6288,12633600,0.4513,-2.74,901832400.0
1999-09-29,60.2448,61.2528,58.0048,59.0576,5868600,0.447,-0.95,902969200.0
1999-09-30,59.5616,64.1872,59.248,63.3136,8107900,0.4792,7.2,908942160.0
1999-10-01,62.1264,62.44,59.5056,61.7232,5489200,0.4672,-2.5,894924240.0
1999-10-04,62.3728,64.8704,62.3728,64.568,4101400,0.4887,4.6,836128720.0
1999-10-05,65.6208,68.1296,64.7472,67.9392,7269700,0.5142,5.22,827599360.0
1999-10-06,69.3728,69.6304,66.9984,67.1888,7181000,0.5085,-1.11,829702720.0
1999-10-07,68.432,68.6224,64.8704,66.3712,5409700,0.5023,-1.22,833292880.0
1999-10-08,66.192,66.3152,63.504,65.5648,3417900,0.4962,-1.21,829494960.0
1999-10-11,66.0016,68.2528,66.0016,66.6848,2349300,0.5047,1.71,830051040.0
1999-10-12,67.872,69.6304,66.9984,67.6928,5033500,0.5123,1.51,838824000.0
1999-10-13,66.6288,69.496,63.7504,64.0304,5685100,0.4846,-5.41,852681760.0
1999-10-14,69.2496,73.3152,69.0032,73.192,16953600,0.554,14.32,925527680.0
1999-10-15,71.12,75.8128,70.1904,74.5584,10474800,0.5643,1.86,970322640.0
1999-10-18,73.8752,74.2448,71.12,73.248,6932200,0.5544,-1.75,986309520.0
1999-10-19,71.624,74.9952,68.432,68.4992,9130200,0.5184,-6.49,869560720.0
1999-10-20,70.0,75.2528,70.0,75.1296,9655400,0.5686,9.68,867472480.0
1999-10-21,72.5648,77.0672,72.3744,76.1264,7084400,0.5762,1.34,849957360.0
1999-10-22,77.1232,77.2464,73.3712,73.9424,3745600,0.5596,-2.88,811938960.0
1999-10-25,74.2448,76.1264,73.752,74.5024,2916000,0.5639,0.77,780858960.0
1999-10-26,74.9392,75.4992,73.3152,75.0624,3227100,0.5681,0.74,728182560.0
1999-10-27,74.3792,76.6304,73.4384,76.3728,3956000,0.578,1.74,717472000.0
1999-10-28,77.0672,79.0048,76.0592,77.8736,4500800,0.5894,1.97,697272240.0
1999-10-29,78.8144,81.0656,78.8144,80.1248,4670100,0.6064,2.88,692685280.0
1999-11-01,80.0016,80.6848,77.3696,77.6272,2487300,0.5875,-3.12,683646320.0
1999-11-02,77.9968,81.6928,77.3136,80.248,3564600,0.6074,3.39,662897760.0
1999-11-03,81.6256,83.2496,80.9984,81.5024,2932700,0.6169,1.56,639107280.0
1999-11-04,82.0624,85.3776,80.6288,83.6304,3384700,0.633,2.61,627767280.0
1999-11-05,84.6272,88.3792,84.0,88.312,3721500,0.6684,5.59,629467440.0
1999-11-08,87.752,97.7312,86.7552,96.376,8490400,0.7294,9.13,663857600.0
1999-11-09,94.3712,94.5056,87.9984,89.6224,7224800,0.6783,-7.01,676128880.0
1999-11-10,88.2448,93.2512,88.1216,91.4368,5159800,0.6921,2.03,673187200.0
1999-11-11,91.5936,92.624,89.88,92.2544,2409600,0.6982,0.88,591740800.0
1999-11-12,91.9408,91.9968,87.3712,90.6304,2491600,0.686,-1.75,547034880.0
1999-11-15,89.6224,92.8704,88.5024,89.432,2320600,0.6769,-1.33,521209920.0
1999-11-16,90.0032,91.7504,88.5024,91.1904,2088000,0.6902,1.96,481773600.0
1999-11-17,90.6864,94.752,90.0032,90.2496,3255100,0.6831,-1.03,445931920.0
1999-11-18,91.0672,91.1232,88.4352,89.6224,3257000,0.6783,-0.7,424498480.0
1999-11-19,89.4992,92.8704,88.0656,92.4336,2790300,0.6996,3.14,419148800.0
1999-11-22,91.7504,91.7504,89.2528,90.6304,1806800,0.686,-1.94,412937280.0
1999-11-23,91.7504,95.2448,88.5024,92.8144,4851000,0.7025,2.41,422031120.0
1999-11-24,93.0048,94.9984,91.6832,94.6848,1920600,0.7166,2.01,410632880.0
1999-11-26,94.752,95.5024,94.1248,95.0656,1179200,0.7195,0.4,392031920.0
1999-11-29,94.248,99.7472,93.2512,94.5616,4144300,0.7157,-0.53,389087440.0
1999-11-30,98.1232,103.7456,97.3728,97.8768,7528400,0.7408,3.51,417317600.0
1999-12-01,101.0016,104.496,100.0608,103.0624,5522900,0.78,5.29,428284080.0
1999-12-02,103.1296,110.6224,101.752,110.1856,5065700,0.834,6.92,440228880.0
1999-12-03,112.1904,115.5616,111.8768,115.0016,5785000,0.8704,4.36,453670560.0
1999-12-06,114.5648,117.3088,111.44,115.9984,4167700,0.878,0.87,456169280.0
1999-12-07,116.5584,118.0032,114.0048,117.8128,3973400,0.8917,1.56,430874080.0
1999-12-08,116.2448,117.88,109.5024,110.0624,3681700,0.833,-6.58,411032720.0
1999-12-09,111.0032,111.0032,100.8784,105.2464,7635700,0.7966,-4.37,424897760.0
1999-12-10,105.3136,109.2448,98.9968,102.9952,5694300,0.7795,-2.15,443292080.0
1999-12-13,102.3904,102.5024,98.9408,98.9968,4731800,0.7493,-3.87,455837200.0
1999-12-14,98.3696,99.7472,94.752,94.8752,3891700,0.7181,-4.16,464635360.0
1999-12-15,93.2512,97.2496,91.0672,97.0032,5562300,0.7342,2.24,484091440.0
1999-12-16,98.0,98.3696,94.0016,98.3136,4141300,0.7441,1.35,489054160.0
1999-12-17,100.8784,101.9984,98.504,100.0048,4419700,0.7569,1.72,495565280.0
1999-12-20,99.568,99.624,96.6224,98.0,2535600,0.7417,-2.01,494138960.0
1999-12-21,98.1904,103.0624,97.9328,102.5024,2746400,0.7758,4.6,499400720.0
1999-12-22,102.872,104.5632,98.7504,99.9376,2920300,0.7564,-2.5,488588800.0
1999-12-23,101.808,104.2496,101.0576,103.4992,2049400,0.7834,3.57,489310080.0
1999-12-27,104.3728,104.44,99.2544,99.3104,1503500,0.7516,-4.06,491126160.0
1999-12-28,99.12,99.624,94.9984,98.1904,2210500,0.7432,-1.12,480296880.0
1999-12-29,96.8128,102.1888,95.5024,100.688,2540200,0.7621,2.54,452362960.0
1999-12-30,102.1888,104.1264,99.624,100.3072,1849500,0.7592,-0.38,431791920.0
1999-12-31,100.9344,102.872,99.5008,102.816,1462600,0.7782,2.5,411614560.0
2000-01-03,104.8768,112.504,101.6848,111.9328,4783900,0.8472,8.87,406008400.0
2000-01-04,108.248,110.6224,101.192,102.5024,4574800,0.7758,-8.43,408288160.0
2000-01-05,103.7456,110.5664,102.9952,104.0032,6949300,0.7872,1.47,424953200.0
2000-01-06,106.12,107.0048,94.9984,94.9984,6856900,0.719,-8.66,442734320.0
2000-01-07,96.4992,101.0016,95.5024,99.5008,4113700,0.7531,4.74,423011120.0
2000-01-10,101.9984,102.2448,94.752,97.7536,4509500,0.7399,-1.75,416376240.0
2000-01-11,95.9392,99.3776,90.496,92.7472,3942400,0.702,-5.12,411955600.0
2000-01-12,94.9984,95.5024,86.4976,87.192,8714900,0.6599,-6.0,438965520.0
2000-01-13,94.4832,98.7504,92.5008,96.7456,9220400,0.7322,10.96,459450880.0
2000-01-14,100.0048,102.2448,99.3776,100.4416,3485500,0.7602,3.82,455778400.0
2000-01-18,101.0016,105.9968,100.4416,103.936,4099800,0.7867,3.49,453986960.0
2000-01-19,105.6272,108.752,103.376,106.568,5336100,0.8066,2.53,469669760.0
2000-01-20,115.5056,121.4976,113.5008,113.5008,16349400,0.8591,6.51,545846560.0
2000-01-21,114.2512,114.2512,110.1856,111.3168,4427900,0.8425,-1.93,554289120.0
2000-01-24,108.4384,112.7504,105.1232,106.2544,3936400,0.8042,-4.55,564856320.0
2000-01-25,105.0,113.12,102.3792,112.2464,4438800,0.8496,5.65,581294000.0
2000-01-26,109.9952,114.184,109.7488,110.1856,3278200,0.834,-1.84,587273120.0
2000-01-27,108.808,112.9968,107.0048,109.9952,3037000,0.8325,-0.18,590055200.0
2000-01-28,108.192,110.88,100.6208,101.6288,3779900,0.7692,-7.6,600865440.0
2000-01-31,101.0016,103.88,94.5056,103.7456,6265000,0.7852,2.08,627758880.0
2000-02-01,104.0032,105.0,100.0048,100.2512,2839600,0.7588,-3.36,616870800.0
2000-02-02,100.7552,102.1216,97.0032,98.8176,4144600,0.7479,-1.44,614461680.0
2000-02-03,100.3072,104.2496,100.2512,103.3088,4242800,0.7819,4.55,599305280.0
2000-02-04,103.936,109.9952,103.6224,108.0016,3797500,0.8174,4.54,582172640.0
2000-02-07,108.0016,114.2512,105.9408,114.0608,3938100,0.8633,5.62,581189280.0
2000-02-08,114.0048,116.1216,111.2496,114.8784,3648599,0.8695,0.72,576368240.0
2000-02-09,114.128,117.1296,112.4368,112.6272,2672900,0.8524,-1.97,569259040.0
2000-02-10,112.8736,113.8704,109.9952,113.5008,2705200,0.8591,0.79,535604720.0
2000-02-11,113.624,114.128,108.248,108.752,1895100,0.8231,-4.19,494583040.0
2000-02-14,109.312,115.8752,108.6288,115.808,3281600,0.8765,6.49,493441200.0
2000-02-15,115.248,119.9408,115.192,119.0,4337000,0.9007,2.76,494769520.0
2000-02-16,117.7456,118.1264,112.1232,114.128,3377200,0.8638,-4.1,483799680.0
2000-02-17,115.192,115.5056,113.12,114.8784,2584799,0.8695,0.66,406717920.0
2000-02-18,114.6208,115.3712,110.88,111.2496,2084300,0.842,-3.16,393593760.0
2000-02-22,110.1296,116.9392,106.6912,113.8144,3770500,0.8614,2.3,392664720.0
2000-02-23,113.232,119.0,111.0032,116.2448,4224099,0.8798,2.14,391462400.0
2000-02-24,117.3088,119.1232,111.7536,115.2032,3361000,0.8719,-0.9,391926080.0
2000-02-25,114.8112,116.9952,110.1296,110.376,2224500,0.8354,-4.19,387376080.0
2000-02-28,110.1296,115.0016,108.3712,113.2544,2931499,0.8572,2.61,382625040.0
2000-02-29,113.568,117.2528,112.56,114.6208,3294299,0.8675,1.2,365989120.0
2000-03-01,118.5632,132.0592,118.496,130.312,9616100,0.9863,13.69,403937520.0
2000-03-02,126.9968,127.9376,120.6912,122.0016,2779100,0.9234,-6.38,396290720.0
2000-03-03,124.88,128.24,119.9968,128.0048,2887200,0.9688,4.92,388699360.0
2000-03-06,126.0,129.1248,125.0032,125.6864,1880000,0.9513,-1.81,377961360.0
2000-03-07,126.4368,127.4336,121.128,122.8752,2437600,0.93,-2.24,369558560.0
2000-03-08,122.8752,123.9392,118.5632,122.0016,2421700,0.9234,-0.71,362687920.0
2000-03-09,120.8704,125.0032,118.2496,122.248,2470700,0.9253,0.21,361555600.0
2000-03-10,121.688,127.9376,121.0048,125.7536,2219700,0.9518,2.86,358836800.0
2000-03-13,122.1248,126.504,119.504,121.3072,2713900,0.9181,-3.54,363422080.0
2000-03-14,121.2176,124.2528,114.0048,114.2512,3826600,0.8647,-5.82,366474080.0
2000-03-15,115.6288,120.2544,114.128,116.2448,3960799,0.8798,1.75,364367360.0
2000-03-16,117.3088,122.0016,114.4976,121.5648,3375900,0.9201,4.58,364360080.0
2000-03-17,120.12,125.0032,119.6272,125.0032,2723600,0.9461,2.83,365137360.0
2000-03-20,123.5024,126.2464,122.3712,122.9984,1825800,0.9309,-1.61,363689760.0
2000-03-21,122.5616,136.752,121.6208,134.9376,4681500,1.0213,9.71,368791360.0
2000-03-22,132.776,144.3792,131.5664,144.1888,5071400,1.0913,6.85,373536240.0
2000-03-23,142.0048,150.3712,140.0,141.3104,5022900,1.0695,-2.0,382842880.0
2000-03-24,142.4416,143.9424,135.4976,138.6896,3990300,1.0497,-1.85,392731360.0
2000-03-27,137.6256,144.7488,136.8752,139.5632,2492700,1.0563,0.63,390274080.0
2000-03-28,137.2448,142.0048,137.1216,139.1264,1812200,1.053,-0.31,381974320.0
2000-03-29,139.3728,139.44,133.8288,135.9344,2141400,1.0288,-2.3,340116000.0
2000-03-30,133.56,137.6928,125.44,125.7536,3700000,0.9518,-7.48,345273040.0
2000-03-31,127.4336,137.2448,126.0,135.8112,3612800,1.0279,8.0,349336400.0
2000-04-03,135.4976,139.496,129.4384,133.3136,2933600,1.009,-1.84,355236560.0
2000-04-04,132.6304,133.0,116.7488,127.3104,5895800,0.9636,-4.5,374602480.0
2000-04-05,126.4704,132.8768,123.9952,130.3792,4086300,0.9868,2.41,383924240.0
2000-04-06,130.6256,134.5008,123.2448,125.1824,2318100,0.9475,-3.98,383069680.0
2000-04-07,127.2544,131.88,125.496,131.7456,2164600,0.9971,5.23,382761120.0
2000-04-10,131.6896,132.7536,124.7456,125.0032,1895200,0.9461,-5.11,378176400.0
2000-04-11,123.5024,124.88,118.0592,119.4368,4837700,0.904,-4.45,383838560.0
2000-04-12,119.0,119.0,104.8768,109.2448,8403000,0.8268,-8.54,408714880.0
2000-04-13,111.496,119.9968,108.5056,113.8144,4730600,0.8614,4.18,416301200.0
2000-04-14,109.312,118.0032,108.9984,111.8768,5960900,0.8468,-1.69,434430080.0
2000-04-17,109.5024,123.9392,109.0656,123.872,3656800,0.9375,10.71,444683680.0
2000-04-18,123.5024,126.8736,119.3696,126.8736,3490400,0.9603,2.43,438013520.0
2000-04-19,126.1904,130.2448,119.7504,121.128,4644200,0.9168,-4.53,435621200.0
2000-04-20,123.6928,124.7456,117.0624,118.8768,6447500,0.8997,-1.87,443598960.0
2000-04-24,115.0016,120.5008,114.7552,120.5008,3960900,0.912,1.37,443434320.0
2000-04-25,122.1248,128.7552,122.0576,128.3072,3496800,0.9711,6.48,449057280.0
2000-04-26,126.6272,128.0048,119.9968,121.3072,3276000,0.9181,-5.46,457254560.0
2000-04-27,117.1856,126.9968,116.5808,126.7504,2916100,0.9593,4.49,461592880.0
2000-04-28,127.12,127.5008,121.3072,124.0624,2228400,0.939,-2.12,453351920.0
2000-05-01,124.88,125.1264,121.8784,124.3088,2019600,0.9409,0.2,444430000.0
2000-05-02,123.2448,126.2464,117.4992,117.88,2111000,0.8922,-5.18,439823440.0
2000-05-03,118.9328,121.2512,111.6304,115.0576,4373200,0.8708,-2.4,431296880.0
2000-05-04,115.1248,115.248,110.5664,110.6896,3567100,0.8378,-3.79,428389360.0
2000-05-05,110.8128,114.7552,110.7232,113.12,2536400,0.8562,2.2,429611840.0
2000-05-08,112.0896,113.6912,109.9952,110.1296,1650900,0.8335,-2.65,426735120.0
2000-05-09,110.3088,111.2496,104.8768,105.4368,2920900,0.798,-4.26,432479040.0
2000-05-10,104.0592,105.0,98.7504,99.3104,4777600,0.7516,-5.81,432142480.0
2000-05-11,101.3712,104.2496,98.9968,102.816,4462000,0.7782,3.54,410072880.0
2000-05-12,105.9968,110.4992,104.7648,107.6208,2740300,0.8145,4.66,398927200.0
2000-05-15,108.0576,108.0576,100.128,101.0016,6061900,0.7644,-6.15,399492800.0
2000-05-16,104.5184,109.0656,102.7488,105.6832,3932600,0.7999,4.64,401037280.0
2000-05-17,103.6224,103.6896,100.3744,101.3712,3554400,0.7672,-4.09,401395680.0
2000-05-18,102.9952,104.9328,100.6208,100.7552,3337300,0.7626,-0.6,394077040.0
2000-05-19,99.2544,99.2544,93.3744,94.0016,6613100,0.7115,-6.7,395004400.0
2000-05-22,93.7552,93.7552,86.0048,89.936,6745600,0.6807,-4.33,410598720.0
2000-05-23,90.496,93.3744,85.624,85.8144,4621300,0.6495,-4.58,416895920.0
2000-05-24,86.184,89.7456,83.0032,87.6848,6057700,0.6637,2.19,432473440.0
2000-05-25,88.5024,92.6576,86.0048,87.2704,3631700,0.6605,-0.48,436480800.0
2000-05-26,87.9984,89.88,85.2544,86.3744,1617400,0.6537,-1.03,433059200.0
2000-05-30,87.6288,88.1216,81.7488,87.5616,6366600,0.6627,1.38,457402400.0
2000-05-31,86.8784,91.2464,83.8096,84.0,3870600,0.6358,-4.06,467256160.0
2000-06-01,81.7488,89.5664,80.3712,89.1296,8070000,0.6746,6.1,487958240.0
2000-06-02,93.7552,99.7472,88.9952,92.568,7079000,0.7006,3.85,507624880.0
2000-06-05,93.3072,95.2448,89.6896,91.3136,2889900,0.6911,-1.36,509604480.0
2000-06-06,91.9744,96.7456,90.3168,92.8704,4691800,0.7029,1.71,526633520.0
2000-06-07,93.6208,97.0032,91.6272,96.5664,3009100,0.7309,3.98,527127440.0
2000-06-08,97.6304,98.504,93.128,94.808,2129700,0.7176,-1.82,512299200.0
2000-06-09,96.7456,97.9328,94.3712,95.7488,2253200,0.7247,0.99,499929920.0
2000-06-12,96.376,96.432,90.8768,91.1904,2592300,0.6902,-4.76,499101120.0
2000-06-13,91.1904,94.6848,88.1888,94.5056,3138000,0.7153,3.64,482727280.0
2000-06-14,94.6848,96.2528,90.1264,90.44,2477200,0.6845,-4.31,474577040.0
2000-06-15,91.2464,93.3744,88.9952,92.3776,2219400,0.6992,2.15,467101040.0
2000-06-16,93.4976,93.7552,89.0624,91.1904,2710400,0.6902,-1.29,463590400.0
2000-06-19,90.5632,97.8768,89.8128,96.6224,3517900,0.7313,5.95,446257280.0
2000-06-20,98.504,103.936,98.3696,101.248,4476700,0.7663,4.79,433551440.0
2000-06-21,50.5008,56.9352,50.3104,55.6248,8750000,0.842,9.88,432172160.0
2000-06-22,55.748,57.624,53.564,53.7488,8352000,0.8136,-3.37,421634640.0
2000-06-23,53.7824,54.6224,50.8144,51.688,3660100,0.7824,-3.83,411545400.0
2000-06-26,52.5,54.7512,52.1248,54.124,3309900,0.8193,4.72,411755680.0
2000-06-27,53.7824,55.5016,51.6264,51.7496,3633400,0.7834,-4.38,386276240.0
2000-06-28,53.312,55.3728,51.4976,54.4376,5114800,0.824,5.18,378922320.0
2000-06-29,53.06,53.9392,51.0608,51.2512,3636800,0.7758,-5.85,343913360.0
2000-06-30,52.8136,54.936,51.688,52.3768,5769600,0.7928,2.19,320425840.0
2000-07-03,52.1248,54.3144,52.1248,53.312,1264800,0.807,1.79,307783840.0
2000-07-05,53.2504,55.188,50.7528,51.6264,4736000,0.7815,-3.16,294770560.0
2000-07-06,52.5,52.9368,49.6272,51.8112,5527600,0.7843,0.36,293396880.0
2000-07-07,52.5952,54.8128,52.1248,54.4376,4707200,0.824,5.06,294650720.0
2000-07-10,54.096,58.2512,53.7488,57.1256,7103500,0.8647,4.94,301922600.0
2000-07-11,57.0024,59.248,55.44,56.9352,6391000,0.8618,-0.34,305300520.0
2000-07-12,58.1224,58.94,56.3752,58.8728,4025600,0.8912,3.41,298999400.0
2000-07-13,58.4976,60.6256,54.7512,56.4984,7958200,0.8552,-4.04,307410040.0
2000-07-14,57.1256,59.0016,56.8736,57.6856,3397800,0.8732,2.1,304495240.0
2000-07-17,58.2512,58.8112,57.1256,58.3128,4642900,0.8827,1.09,302317120.0
2000-07-18,58.4976,58.8728,56.8736,57.2488,5685800,0.8666,-1.82,298537120.0
2000-07-19,55.188,56.812,51.7496,52.6848,8176300,0.7975,-7.97,296361240.0
2000-07-20,54.9976,57.064,54.124,55.1264,8313800,0.8345,4.64,295139880.0
2000-07-21,54.3592,55.6248,52.9368,53.564,3504200,0.8108,-2.84,281566040.0
2000-07-24,52.5616,52.8752,47.4992,48.6864,7360200,0.737,-9.1,291926320.0
2000-07-25,50.3104,50.624,49.0616,50.064,3778700,0.7578,2.82,293238960.0
2000-07-26,49.8456,51.2512,49.252,50.064,3758400,0.7578,0.0,293588960.0
2000-07-27,50.0024,53.2504,49.8736,52.0016,5267600,0.7872,3.88,294016800.0
2000-07-28,52.2816,52.5,46.8776,48.3112,4248100,0.7313,-7.1,295728440.0
2000-07-31,49.1568,51.6264,48.748,50.8144,2773200,0.7692,5.18,287338520.0
2000-08-01,50.3104,51.156,49.252,49.3136,2451500,0.7465,-2.95,290661280.0
2000-08-02,49.0,49.9352,47.1856,47.2528,2899200,0.7153,-4.18,285518240.0
2000-08-03,45.5616,48.0648,44.2512,47.9976,6069600,0.7266,1.58,287035840.0
2000-08-04,49.4704,51.2512,46.312,47.376,4698600,0.7171,-1.31,287011760.0
2000-08-07,47.8744,49.0616,47.1856,47.936,3345500,0.7256,1.19,276489360.0
2000-08-08,47.936,47.9976,46.312,46.7488,3154900,0.7077,-2.47,267428280.0
2000-08-09,48.1264,48.44,47.2528,47.4992,6779300,0.719,1.6,275138640.0
2000-08-10,47.9976,48.44,47.376,47.5608,4494900,0.7199,0.13,265441400.0
2000-08-11,46.844,47.9976,45.5616,47.6896,4251000,0.7219,0.28,267830360.0
2000-08-14,47.5944,47.6896,46.312,47.0624,2797500,0.7124,-1.32,262663240.0
2000-08-15,47.2528,47.936,46.5024,46.6872,2039300,0.7067,-0.8,252453040.0
2000-08-16,46.8776,49.0,46.8104,48.5016,2565600,0.7342,3.89,236743080.0
2000-08-17,48.3728,52.4384,48.3112,51.436,4837500,0.7786,6.05,227009440.0
2000-08-18,51.3744,51.8112,49.8736,50.0024,3396000,0.7569,-2.79,226706480.0
2000-08-21,50.2488,51.5648,49.6272,50.5008,2401200,0.7644,0.99,212821280.0
2000-08-22,50.624,52.8136,50.3776,51.688,4942900,0.7824,2.35,216081040.0
2000-08-23,51.4696,54.7512,51.0608,54.3144,4229700,0.8222,5.09,217400680.0
2000-08-24,54.6728,56.6272,53.3736,56.112,5549400,0.8494,3.31,218189720.0
2000-08-25,56.4984,57.5008,56.3752,56.812,5972500,0.86,1.25,223018040.0
2000-08-28,57.2488,59.0016,57.064,58.0608,6410800,0.8789,2.2,233203320.0
2000-08-29,57.876,59.4384,57.6856,59.1864,4768400,0.8959,1.93,239690640.0
2000-08-30,59.0016,59.9984,58.7048,59.5,5096300,0.9007,0.54,245842520.0
2000-08-31,58.968,61.4992,58.94,60.9392,7492800,0.9225,2.42,249827480.0
2000-09-01,61.3144,63.6272,61.124,63.4368,4587000,0.9603,4.1,249515000.0
